year,fips,county,state,urban,copd_edv,copd_hos,copd_pre,copd_prs,copd_pqi,asth_pre,toba_pre,copd_apc
2012-2015,13183,Long County,GEORGIA,1,-4.530386740331491,-37.5,-4,0,-22.81728172817282,3,1,23.21806633733239
2012-2015,13185,Lowndes County,GEORGIA,1,-13.414634146341463,-35.29411764705882,-1,0,-48.2418524871355,3,-1,-17.516629711751662
2012-2015,13187,Lumpkin County,GEORGIA,0,-8.489208633093526,80,-2,0,-16.342412451361866,3,0,5.818786367414797
2012-2015,13189,McDuffie County,GEORGIA,1,10.454545454545455,42.857142857142854,0,0,35.597189695550355,3,-1,0.44020542920029343
2012-2015,13191,McIntosh County,GEORGIA,1,-9.185441941074524,18.181818181818183,0,1,3.0741410488245933,4,0,-4.007633587786259
2012-2015,13193,Macon County,GEORGIA,0,-33.17843866171004,-49.99999999999999,0,5,-41.20126448893572,4,2,-34.21052631578947
2012-2015,13195,Madison County,GEORGIA,1,-5.124223602484472,-15.384615384615383,1,1,-12.558962264150942,3,1,-8.43601895734597
2012-2015,13197,Marion County,GEORGIA,1,-14.007782101167317,0,-2,1,-100,4,0,-60.666666666666664
2012-2015,13199,Meriwether County,GEORGIA,1,5.569948186528498,-54.54545454545455,1,0,-53.163808397397986,3,1,-46.51845637583892
2012-2015,13201,Miller County,GEORGIA,0,-8.957055214723926,-40,3,2,-22.75862068965517,2,0,-62.864450127877234
2012-2015,13205,Mitchell County,GEORGIA,0,-3.7546933667083855,-20,0,0,-19.032258064516128,4,2,-21.78477690288714
2012-2015,13207,Monroe County,GEORGIA,1,-3.1578947368421053,-30.769230769230766,1,0,-23.34993773349938,4,0,-0.061387354205033766
2012-2015,13209,Montgomery County,GEORGIA,0,-2.2598870056497176,-60,1,0,-50.04638218923934,5,3,-25.444743935309972
2012-2015,13211,Morgan County,GEORGIA,0,5.580029368575625,-83.33333333333334,-1,0,-72.11343686698177,3,0,-25.030826140567203
2012-2015,13213,Murray County,GEORGIA,1,-5.584826132771338,0,1,0,-0.7702182284980744,7,1,-2.6542800265428004
2012-2015,13215,Muscogee County,GEORGIA,1,4.314329738058552,-16.666666666666668,0,2,-22.9957805907173,4,0,0.5010737294201861
2012-2015,13217,Newton County,GEORGIA,1,-0.9523809523809524,-35.71428571428571,0,0,-16.701607267645002,4,0,-24.784946236559136
2012-2015,13219,Oconee County,GEORGIA,1,-1.9493177387914231,-25,0,1,-42.84128745837958,2,0,31.336088154269973
2012-2015,13221,Oglethorpe County,GEORGIA,1,14.88,-8.333333333333334,0,0,-22.541966426858515,3,1,-12.87343834872352
2012-2015,13223,Paulding County,GEORGIA,1,-0.39113428943937417,-23.076923076923077,-2,0,-1.0446343779677114,5,0,-11.022727272727272
2012-2015,13225,Peach County,GEORGIA,0,5.242463958060289,-33.333333333333336,-1,1,-23.406676783004553,5,2,-18.004459308807135
2012-2015,13227,Pickens County,GEORGIA,1,7.333333333333333,-25,1,1,-23.980222496909764,3,0,-14.73015873015873
2012-2015,13229,Pierce County,GEORGIA,0,-2.109704641350211,-22.22222222222222,1,0,13.996889580093313,5,0,-17.913669064748202
2012-2015,13231,Pike County,GEORGIA,1,-9.815078236130867,-10,0,1,-0.4383218534752661,5,0,-14.064633591260812
2012-2015,13233,Polk County,GEORGIA,0,-6.297709923664122,-21.428571428571427,0,0,-13.62545018007203,5,0,-8.280922431865829
2012-2015,13235,Pulaski County,GEORGIA,0,4.924242424242424,-40,0,0,-25.014180374361885,5,0,8.498168498168498
2012-2015,13237,Putnam County,GEORGIA,0,-5.277777777777778,-10,0,1,-23.016440314510366,5,0,25.601926163723913
2012-2015,13239,Quitman County,GEORGIA,0,29.152542372881353,0,0,0,0,3,2,89.81481481481481
2012-2015,13241,Rabun County,GEORGIA,0,-8.891928864569083,-33.333333333333336,0,0,-40.98728496634256,4,2,-14.732142857142856
2012-2015,13243,Randolph County,GEORGIA,0,-18.00373134328358,-69.23076923076923,1,0,-42.50681198910082,4,-2,-48.669201520912544
2012-2015,13245,Richmond County,GEORGIA,1,-3.7091988130563798,-12.5,0,0,-5.994291151284491,3,1,-10.957254665863937
2012-2015,13247,Rockdale County,GEORGIA,1,7.3899371069182385,25,0,0,30.023364485981308,3,1,0.20242914979757085
2012-2015,13249,Schley County,GEORGIA,0,-14.759036144578314,-100,0,0,-100,4,2,-35.06133755441235
2012-2015,13251,Screven County,GEORGIA,0,7.421875,-69.23076923076923,-2,5,-61.89189189189189,5,2,-13.376717281272596
2012-2015,13253,Seminole County,GEORGIA,0,1.9656019656019654,-25,1,8,13.043478260869565,5,4,-36.486486486486484
2012-2015,13255,Spalding County,GEORGIA,1,0.2607561929595828,-33.333333333333336,0,1,-16.733987305251013,4,0,1.2242268041237114
2012-2015,13257,Stephens County,GEORGIA,0,-3.726708074534161,-27.272727272727273,0,0,-13.328255902513327,5,1,-1.92195690157251
2012-2015,13259,Stewart County,GEORGIA,0,-53.51648351648352,-100,-1,3,-56.698240866035185,6,-1,-54.60526315789474
2012-2015,13261,Sumter County,GEORGIA,0,-13.160733549083064,-69.23076923076923,0,1,-67.03552708211997,3,0,-24.032140248356466
2012-2015,13263,Talbot County,GEORGIA,0,-10.802469135802468,0,1,1,-36.084021005251316,3,1,-4.398340248962655
2012-2015,13265,Taliaferro County,GEORGIA,0,34.39667128987517,-100,1,0,-100,2,4,-71.57012195121952
2012-2015,13267,Tattnall County,GEORGIA,0,-14.147521160822249,-38.46153846153846,-1,1,-44.27227448810183,4,1,-26.709746903607968
2012-2015,13269,Taylor County,GEORGIA,0,-6.587615283267457,-16.666666666666668,1,2,-14.24090338770389,4,-2,-4.966641957005189
2012-2015,13271,Telfair County,GEORGIA,0,-4.983012457531144,-27.77777777777778,-2,1,-31.334488734835354,4,1,6.130483689538807
2012-2015,13273,Terrell County,GEORGIA,1,-4.581358609794629,-47.61904761904762,1,0,-35.18763796909492,3,0,-41.927409261576976
2012-2015,13275,Thomas County,GEORGIA,0,5.597579425113464,0,1,0,-24.968394437420987,3,-1,30.274361400189214
2012-2015,13277,Tift County,GEORGIA,0,-11.473684210526315,-33.333333333333336,0,0,-40.48780487804878,4,0,-0.4325883201153569
2012-2015,13279,Toombs County,GEORGIA,0,-2.6077097505668934,30,2,0,-12.29050279329609,5,2,13.004484304932737
2012-2015,13281,Towns County,GEORGIA,0,-1.090342679127726,25,1,5,-6.510851419031719,4,0,-6.831767719897523
2012-2015,13283,Treutlen County,GEORGIA,0,5.8171745152354575,55.55555555555556,4,0,110.28151774785802,6,3,163.32094175960347
2012-2015,13285,Troup County,GEORGIA,0,-9.227683049147442,-45.45454545454545,1,0,-40.038935756002594,4,0,-8.599348534201955
2012-2015,13287,Turner County,GEORGIA,0,-6.787878787878788,0,0,0,-23.953328757721344,4,2,7.336182336182337
2012-2015,13289,Twiggs County,GEORGIA,1,-10.11111111111111,12.5,-1,1,3.34855403348554,4,1,-16.12541993281075
2012-2015,13291,Union County,GEORGIA,0,4.375,0,0,1,-17.20226843100189,3,1,-25.685785536159603
2012-2015,13293,Upson County,GEORGIA,0,-2.836879432624113,9.090909090909092,1,0,9.597806215722121,4,0,32.615894039735096
2012-2015,13295,Walker County,GEORGIA,1,2.1303258145363406,-7.692307692307692,-1,0,-7.459207459207459,6,1,6.08974358974359
2012-2015,13297,Walton County,GEORGIA,1,-3.1654676258992804,-42.857142857142854,0,1,-31.964407939767284,4,1,-18.349564325986673
2012-2015,13299,Ware County,GEORGIA,0,-13.340336134453782,-50,0,0,-15.16497461928934,6,0,-18.62940785096474
2012-2015,13301,Warren County,GEORGIA,0,1.8817204301075268,100,-2,0,31.025299600532623,2,-2,10.449927431059507
2012-2015,13303,Washington County,GEORGIA,0,-9.88857938718663,-9.090909090909092,0,0,1.2393998695368558,4,-1,-21.338383838383837
2012-2015,13305,Wayne County,GEORGIA,0,-11.752360965372509,-34.78260869565217,-1,0,-23.716119828815977,5,1,8.501594048884165
2012-2015,13307,Webster County,GEORGIA,0,-32.49299719887955,0,3,1,0,6,0,35.506003430531734
2012-2015,13309,Wheeler County,GEORGIA,0,-26.673532440782697,26.666666666666668,1,0,11.94267515923567,7,2,32.94198895027624
2012-2015,13311,White County,GEORGIA,0,0.8361204013377925,33.333333333333336,0,0,74.95327102803739,4,0,23.725671918443005
2012-2015,13313,Whitfield County,GEORGIA,1,-7.217694994179278,27.272727272727273,0,0,44.31554524361949,6,2,22.68346923647146
2012-2015,13315,Wilcox County,GEORGIA,0,29.700272479564035,13.333333333333334,3,1,3.940066592674806,5,1,28.571428571428573
2012-2015,13317,Wilkes County,GEORGIA,0,2.5899280575539567,-63.1578947368421,-2,0,-63.889950324799386,3,0,-15.374271627073062
2012-2015,13319,Wilkinson County,GEORGIA,0,7.173601147776184,-13.333333333333334,-1,2,-23.493234932349324,6,1,19.6771714066103
2012-2015,13321,Worth County,GEORGIA,1,-4.9079754601226995,-25,0,0,-33.21995464852608,4,2,10.917361637604246
2012-2015,15001,Hawaii County,HAWAII,0,-1.1928429423459244,-40,0,0,-44.747081712062254,2,1,-30.239520958083833
2012-2015,15003,Honolulu County,HAWAII,1,8.616780045351474,-33.333333333333336,0,0,-23.504273504273506,2,1,-10.356731875719218
2012-2015,15007,Kauai County,HAWAII,0,2.0036429872495445,-25,-1,0,-17.43486973947896,1,0,16.234652114597544
2012-2015,15009,Maui County,HAWAII,0,-0.22624434389140272,-40,0,0,-37.02479338842976,2,1,-34.09223584354933
2012-2015,16001,Ada County,IDAHO,1,8.419243986254296,0,0,0,-7.597535934291581,3,0,-0.6493506493506493
2012-2015,16003,Adams County,IDAHO,0,11.19221411192214,20,-1,0,14.205607476635516,2,0,-29.16
2012-2015,16005,Bannock County,IDAHO,1,8.52359208523592,-50,1,0,-22.839506172839506,3,1,14.622641509433961
2012-2015,16007,Bear Lake County,IDAHO,0,-16.25441696113074,-33.333333333333336,-1,0,-22.316384180790962,2,0,30.931458699472756
2012-2015,16009,Benewah County,IDAHO,0,2.454991816693944,16.666666666666668,1,0,0,3,-1,46.11239414934565
2012-2015,16011,Bingham County,IDAHO,0,6.2,-25,1,0,34.666666666666664,3,0,7.744510978043912
2012-2015,16013,Blaine County,IDAHO,0,3.095238095238095,0,1,0,-27.070063694267514,1,0,-35.942596216568816
2012-2015,16015,Boise County,IDAHO,1,40,100,-1,0,0,2,1,92.06500956022944
2012-2015,16017,Bonner County,IDAHO,0,11.290322580645162,0,0,0,-23.71364653243848,2,0,17.627401837928154
2012-2015,16019,Bonneville County,IDAHO,1,8.518518518518517,-33.333333333333336,0,0,-39.33588761174968,3,0,30.22432113341204
2012-2015,16021,Boundary County,IDAHO,0,7.0038910505836585,200,1,0,168.38235294117646,3,-1,65.1028806584362
2012-2015,16023,Butte County,IDAHO,0,3.4608378870673953,-100,0,0,-100,3,1,-33.03780964797914
2012-2015,16025,Camas County,IDAHO,0,12.06896551724138,0,4,0,0,2,2,-7.887700534759357
2012-2015,16027,Canyon County,IDAHO,1,10.678210678210679,-50,0,0,-42.576687116564415,3,0,-18.579234972677593
2012-2015,16029,Caribou County,IDAHO,0,12.080536912751679,0,0,0,-100,1,2,-11.91553544494721
2012-2015,16031,Cassia County,IDAHO,0,10.225303292894282,-50,0,0,-49.51171875,1,1,-43.720379146919434
2012-2015,16035,Clearwater County,IDAHO,0,-0.7418397626112759,-8.333333333333334,1,0,9.347996857816183,2,3,-5.992889791772473
2012-2015,16037,Custer County,IDAHO,0,-5.7441253263707575,-66.66666666666667,1,0,-60.1953601953602,2,1,26.106032906764167
2012-2015,16039,Elmore County,IDAHO,0,11.163522012578616,-66.66666666666667,0,0,-99.99999999999999,4,4,23.85938668661182
2012-2015,16041,Franklin County,IDAHO,1,4.241071428571428,66.66666666666667,1,0,163.33333333333334,2,1,125.55066079295155
2012-2015,16043,Fremont County,IDAHO,0,0.4962779156327543,20,-1,0,9.672131147540984,2,1,108.73015873015873
2012-2015,16045,Gem County,IDAHO,1,3.474903474903475,33.333333333333336,1,0,2.5210084033613445,2,1,18.104184457728437
2012-2015,16047,Gooding County,IDAHO,0,2.7681660899653977,-50,-1,0,-61.07119529719137,5,2,-15.810948656919415
2012-2015,16049,Idaho County,IDAHO,0,7.8156312625250495,-30.769230769230766,0,0,-32.55347593582888,2,-1,-13.005654632448891
2012-2015,16051,Jefferson County,IDAHO,1,13.35149863760218,-40,1,0,-2.890173410404624,3,-1,15.706488781079443
2012-2015,16053,Jerome County,IDAHO,0,-0.7923930269413629,-55.55555555555556,1,0,-59.499136442141626,3,1,13.672593500919682
2012-2015,16055,Kootenai County,IDAHO,1,-2.9962546816479403,0,0,0,-7.387387387387387,3,1,15.959252971137522
2012-2015,16057,Latah County,IDAHO,0,0.931098696461825,0,0,1,15,3,1,11.354019746121297
2012-2015,16059,Lemhi County,IDAHO,0,5.098684210526316,-50,1,0,-21.77985948477752,2,3,130.8602999210734
2012-2015,16061,Lewis County,IDAHO,0,-9.36936936936937,-30.769230769230766,-1,0,-12.457142857142857,2,0,-16.786858974358974
2012-2015,16063,Lincoln County,IDAHO,0,-8.484848484848484,20,2,0,100,3,1,45.696969696969695
2012-2015,16065,Madison County,IDAHO,0,-7.081545064377682,0,1,0,-28.87700534759358,0,-1,25.02050861361772
2012-2015,16067,Minidoka County,IDAHO,0,14.498141263940521,-20,0,0,-22.557471264367816,1,0,-24.64968152866242
2012-2015,16069,Nez Perce County,IDAHO,1,5.191873589164786,-16.666666666666668,1,0,-8.072289156626505,3,1,8.284023668639053
2012-2015,16071,Oneida County,IDAHO,0,7.459677419354839,100,2,0,100,3,2,249.10820451843043
2012-2015,16073,Owyhee County,IDAHO,1,-6.478405315614618,-70,-1,0,-70.3601108033241,4,-1,-51.4190932546996
2012-2015,16075,Payette County,IDAHO,0,19.224283305227658,-20,0,0,-33.671988388969524,2,-1,68.7292817679558
2012-2015,16077,Power County,IDAHO,1,8.828522920203735,75,2,0,92.58373205741627,5,2,124.53385672227675
2012-2015,16079,Shoshone County,IDAHO,0,5.45144804088586,0,0,0,-8.608321377331421,3,0,3.4153005464480874
2012-2015,16081,Teton County,IDAHO,0,-15.369261477045908,-50,2,0,-36.916548797736915,0,2,-1.3457225248317846
2012-2015,16083,Twin Falls County,IDAHO,0,-1.5,-20,0,0,-33.42070773263434,3,1,12.982689747003995
2012-2015,16085,Valley County,IDAHO,0,8.659793814432991,100,-1,0,107.62331838565022,1,1,169.19486581096848
2012-2015,16087,Washington County,IDAHO,0,0.9677419354838709,0,1,0,9.95850622406639,3,-1,45.325596389426174
2012-2015,17001,Adams County,ILLINOIS,0,0.9308510638297873,-33.333333333333336,2,0,-19.114935464044255,4,2,1.2994044396318354
2012-2015,17003,Alexander County,ILLINOIS,1,-0.860832137733142,-40,0,0,-36.054794520547944,4,4,-6.772633033863165
2012-2015,17005,Bond County,ILLINOIS,1,-1.7679558011049723,57.14285714285714,0,0,63.21974148061105,4,2,6.520090978013647
2012-2015,17007,Boone County,ILLINOIS,1,8.227848101265822,11.11111111111111,0,0,26.528497409326423,3,1,35.37360890302067
2012-2015,17009,Brown County,ILLINOIS,0,-11.419753086419753,81.81818181818181,1,0,102.31111111111112,5,1,3.562522265764161
2012-2015,17011,Bureau County,ILLINOIS,0,7.446808510638298,-44.44444444444444,1,0,-33.18632855567806,4,1,11.833550065019505
2012-2015,17013,Calhoun County,ILLINOIS,1,8.620689655172415,-44.44444444444444,0,0,-42.814070351758794,6,2,5.8300395256917
2012-2015,17015,Carroll County,ILLINOIS,0,16.532258064516128,0,0,0,7.3131955484896665,4,1,28.881469115191987
2012-2015,17017,Cass County,ILLINOIS,0,4.90506329113924,28.57142857142857,1,0,33.69205298013245,4,1,37.14285714285714
2012-2015,17019,Champaign County,ILLINOIS,1,1.2244897959183674,-44.44444444444444,1,0,-46.5210355987055,3,1,-19.515151515151516
2012-2015,17021,Christian County,ILLINOIS,0,-4.545454545454546,-20,1,0,-15.913370998116761,2,-1,18.404118404118407
2012-2015,17023,Clark County,ILLINOIS,0,11.904761904761905,-52.94117647058823,0,0,-44.43076923076923,4,2,-21.58974358974359
2012-2015,17025,Clay County,ILLINOIS,0,18.63799283154122,-57.89473684210526,2,0,-52.007136485280995,7,2,8.527131782945736
2012-2015,17027,Clinton County,ILLINOIS,1,-8.04416403785489,-14.285714285714285,2,0,1.5384615384615385,5,3,-28.58085808580858
2012-2015,17029,Coles County,ILLINOIS,0,10.128205128205128,-15,2,0,8.531468531468532,7,2,-15.388683236382866
2012-2015,17031,Cook County,ILLINOIS,1,-8.120300751879698,-12.5,-1,0,-8.760852407261247,2,0,-8.800945067926758
2012-2015,17033,Crawford County,ILLINOIS,0,11.550632911392405,-30.769230769230766,0,0,-28.941524796447077,4,1,16.430976430976433
2012-2015,17035,Cumberland County,ILLINOIS,0,20.36036036036036,-15,-1,0,0.5342399222923749,4,2,-24.047728315741168
2012-2015,17037,DeKalb County,ILLINOIS,1,4.701627486437613,-15.384615384615383,1,0,12.714776632302405,3,1,-1.3388259526261586
2012-2015,17039,De Witt County,ILLINOIS,0,-2.6239067055393583,-9.090909090909092,0,0,-7.953723788864787,3,-1,-1.0035419126328216
2012-2015,17041,Douglas County,ILLINOIS,0,2.586206896551724,-16.666666666666668,1,0,-12.247946228528752,3,3,-37.12494402149575
2012-2015,17043,DuPage County,ILLINOIS,1,-1.1560693641618496,0,0,1,-6.273525721455458,2,0,0.47748976807639837
2012-2015,17045,Edgar County,ILLINOIS,0,3.0808729139922977,-11.76470588235294,1,0,-7.228195937873358,5,2,0.10465724751439037
2012-2015,17047,Edwards County,ILLINOIS,0,14.408233276157805,0,2,0,9.531772575250836,3,2,-11.414141414141413
2012-2015,17049,Effingham County,ILLINOIS,0,7.871720116618075,-6.25,-2,0,-8.310552214324767,4,3,39.29618768328446
2012-2015,17051,Fayette County,ILLINOIS,0,6.827309236947792,-47.368421052631575,1,0,-50.96977898060442,5,3,-13.380281690140846
2012-2015,17053,Ford County,ILLINOIS,1,-3.354632587859425,50,-1,0,90.19933554817277,4,0,49.533502968617476
2012-2015,17055,Franklin County,ILLINOIS,0,13.521126760563382,21.428571428571427,1,0,17.159149818558838,6,2,-0.6629834254143646
2012-2015,17057,Fulton County,ILLINOIS,0,1.8492176386913228,-26.666666666666668,0,0,-30.843958712811173,3,0,-12.162162162162163
2012-2015,17059,Gallatin County,ILLINOIS,0,-0.4761904761904762,41.66666666666667,0,0,74.79964381121994,4,1,-18.42105263157895
2012-2015,17061,Greene County,ILLINOIS,0,-1.6861219195849546,-55,2,0,-51.327014218009474,6,1,-24.999999999999996
2012-2015,17063,Grundy County,ILLINOIS,1,6.72782874617737,30,0,1,32.04968944099379,4,3,53.30677290836653
2012-2015,17065,Hamilton County,ILLINOIS,0,20.232896652110625,-14.705882352941176,1,0,-18.56829402084476,6,1,-10.25
2012-2015,17067,Hancock County,ILLINOIS,0,8.527131782945736,37.5,0,0,19.441460794844254,4,1,20.53156146179402
2012-2015,17069,Hardin County,ILLINOIS,0,-12.672176308539944,16.666666666666668,1,0,-32.313073895933535,5,1,37.6101860920666
2012-2015,17071,Henderson County,ILLINOIS,0,16.29032258064516,-30.769230769230766,4,0,-12.941176470588236,5,1,-1.483836777954425
2012-2015,17073,Henry County,ILLINOIS,1,8.173076923076923,-28.57142857142857,1,0,-35.42713567839196,4,1,5.069444444444445
2012-2015,17075,Iroquois County,ILLINOIS,0,8.713136729222521,-42.857142857142854,2,0,-40.38594073053067,3,1,-19.05257678292556
2012-2015,17077,Jackson County,ILLINOIS,0,12.34256926952141,0,1,0,0.9565217391304348,6,2,12.658227848101266
2012-2015,17079,Jasper County,ILLINOIS,0,20.0652528548124,-47.368421052631575,-1,0,-41.97886647454371,5,3,-25.28189910979228
2012-2015,17081,Jefferson County,ILLINOIS,0,12.862108922363847,-6.25,0,0,-9.881422924901186,7,2,-14.674220963172806
2012-2015,17083,Jersey County,ILLINOIS,1,2.3584905660377355,14.285714285714285,1,0,27.56892230576441,5,3,-3.620689655172414
2012-2015,17085,Jo Daviess County,ILLINOIS,0,16.33986928104575,25,2,0,36.67180277349769,2,1,16.351118760757316
2012-2015,17087,Johnson County,ILLINOIS,0,5.954465849387041,20,-1,0,45.650048875855326,5,1,34.24778761061947
2012-2015,17089,Kane County,ILLINOIS,1,-7.644305772230889,-25,-1,1,-6.805708013172339,2,-1,-4.3737574552683895
2012-2015,17091,Kankakee County,ILLINOIS,1,-5.194805194805195,-49.99999999999999,1,0,-36.09865470852018,3,-1,-14.612381483547129
2012-2015,17093,Kendall County,ILLINOIS,1,-7.993474714518761,-12.5,0,0,-24.461206896551726,2,0,-9.50363196125908
2012-2015,17095,Knox County,ILLINOIS,0,-4.184704184704185,-33.333333333333336,-1,0,-37.92118789263278,2,-1,-1.8740989908697743
2012-2015,17097,Lake County,ILLINOIS,1,-4.991087344028521,-25,-1,1,-21.642512077294686,3,0,-12.768361581920905
2012-2015,17099,LaSalle County,ILLINOIS,0,6.195965417867435,-26.666666666666668,0,0,-19.87460815047022,4,3,-12.542372881355933
2012-2015,17101,Lawrence County,ILLINOIS,0,6.329113924050633,-36.8421052631579,1,0,19.402985074626866,7,2,-4.631125471190091
2012-2015,17103,Lee County,ILLINOIS,0,1.4218009478672986,-58.8235294117647,1,0,-56.98550724637681,5,0,3.9253539253539254
2012-2015,17105,Livingston County,ILLINOIS,0,6.965174129353233,-11.11111111111111,0,0,-12.415784408084695,2,1,-14.863968148639682
2012-2015,17107,Logan County,ILLINOIS,0,-0.7782101167315175,50,0,0,15.7001414427157,3,-1,34.91005996002665
2012-2015,17109,McDonough County,ILLINOIS,0,24.372230428360414,-13.333333333333334,1,0,-20.239520958083833,4,1,2.531063046479521
2012-2015,17111,McHenry County,ILLINOIS,1,-2.033271719038817,-10,0,0,-8.551307847082496,3,1,7.9492317969271875
2012-2015,17113,McLean County,ILLINOIS,1,-13.38345864661654,-12.5,-2,0,-19.148936170212764,2,0,-2.179656538969617
2012-2015,17115,Macon County,ILLINOIS,1,-12.48407643312102,-25,1,0,-19.082672706681766,3,0,-10.671140939597315
2012-2015,17117,Macoupin County,ILLINOIS,1,17.61827079934747,0,1,0,4.2328042328042335,4,2,-4.425410421127766
2012-2015,17119,Madison County,ILLINOIS,1,7.723035952063915,0,0,0,6.344950848972297,5,2,-3.5439137134052388
2012-2015,17121,Marion County,ILLINOIS,0,5.721393034825871,-20.588235294117645,1,0,-18.410174880763115,7,2,-3.5236938031591736
2012-2015,17123,Marshall County,ILLINOIS,1,11.650485436893202,0,0,0,-14.24936386768448,4,2,29.712955779674164
2012-2015,17125,Mason County,ILLINOIS,0,3.2934131736526946,-50,0,0,-43.411552346570396,3,2,-10.101694915254237
2012-2015,17127,Massac County,ILLINOIS,0,-5.503512880562061,-20,-1,0,2.7074235807860263,6,4,18.374091209517513
2012-2015,17129,Menard County,ILLINOIS,1,2.2887323943661975,-75,-1,0,-77.62478485370052,2,0,-20.496083550913838
2012-2015,17131,Mercer County,ILLINOIS,1,3.7542662116040955,0,0,0,-15.384615384615383,4,1,0.3274394237066143
2012-2015,17133,Monroe County,ILLINOIS,1,1.096892138939671,-25,0,0,-24.40251572327044,3,1,-6.73154906731549
2012-2015,17135,Montgomery County,ILLINOIS,0,10.944527736131935,11.11111111111111,1,0,5.604982206405694,4,3,-15.634580012262417
2012-2015,17137,Morgan County,ILLINOIS,0,5.590851334180432,-30.769230769230766,1,0,-39.77738722905682,4,3,7.0462633451957295
2012-2015,17139,Moultrie County,ILLINOIS,0,16.666666666666668,-10,0,0,10.116731517509729,5,2,17.2787979966611
2012-2015,17141,Ogle County,ILLINOIS,0,9.298531810766722,0,1,0,29.886506935687265,4,1,33.449235048678716
2012-2015,17143,Peoria County,ILLINOIS,1,-15.435356200527705,-27.272727272727273,0,0,-22.49459264599856,3,-1,-10.549872122762148
2012-2015,17145,Perry County,ILLINOIS,0,7.860824742268042,-25,-1,0,-29.825834542815677,4,1,39.416058394160586
2012-2015,17147,Piatt County,ILLINOIS,1,14.372163388804841,28.57142857142857,0,0,22.367101303911735,3,3,5.467372134038801
2012-2015,17149,Pike County,ILLINOIS,0,12.262773722627738,18.181818181818183,1,0,11.796042617960426,3,2,4.936217415418747
2012-2015,17151,Pope County,ILLINOIS,0,-13.866666666666667,14.285714285714285,-2,0,-12.124779281930548,3,2,15.957446808510639
2012-2015,17153,Pulaski County,ILLINOIS,0,-11.35483870967742,-46.66666666666667,0,0,-55.659340659340664,5,2,-34.54935622317596
2012-2015,17155,Putnam County,ILLINOIS,0,10.38961038961039,-45.45454545454545,1,0,-52.960259529602595,3,3,-1.2323943661971832
2012-2015,17157,Randolph County,ILLINOIS,0,11.448275862068966,-28.57142857142857,0,0,-17.741935483870968,4,2,9.814482345900657
2012-2015,17159,Richland County,ILLINOIS,0,7.223796033994335,-11.11111111111111,2,0,-19.081439393939394,6,1,7.854984894259818
2012-2015,17161,Rock Island County,ILLINOIS,1,3.586800573888092,-25,1,0,-0.5121638924455826,4,0,-4.9680624556423
2012-2015,17163,St. Clair County,ILLINOIS,1,8.527131782945736,0,1,0,3.965702036441586,5,3,-1.3227513227513228
2012-2015,17165,Saline County,ILLINOIS,0,3.4610630407911,12.5,2,0,48.14814814814815,5,1,9.752925877763328
2012-2015,17167,Sangamon County,ILLINOIS,1,-3.2894736842105265,-28.57142857142857,0,0,-25.051334702258725,2,-1,-7.858861267040898
2012-2015,17169,Schuyler County,ILLINOIS,0,3.7900874635568513,100,1,0,96.13034623217922,5,0,66.68656716417911
2012-2015,17171,Scott County,ILLINOIS,0,10.644677661169416,-76.92307692307692,-1,0,-100,2,0,-25.234192037470727
2012-2015,17173,Shelby County,ILLINOIS,0,0.7215007215007215,-33.333333333333336,2,0,-50.76045627376426,3,2,-10.686567164179104
2012-2015,17175,Stark County,ILLINOIS,1,17.422867513611617,-42.857142857142854,1,0,-24.62962962962963,4,-1,-30.769230769230766
2012-2015,17177,Stephenson County,ILLINOIS,0,8.452722063037248,-53.84615384615385,1,0,-38.47328244274809,3,0,-25.826681870011402
2012-2015,17179,Tazewell County,ILLINOIS,1,-8.915304606240714,-42.857142857142854,0,0,-47.0625,3,-1,-17.749419953596288
2012-2015,17181,Union County,ILLINOIS,0,7.577807848443843,12.5,1,0,16.549460853258324,4,2,15.461847389558233
2012-2015,17183,Vermilion County,ILLINOIS,1,-3.27455919395466,-5.88235294117647,0,0,2.242152466367713,5,1,5.5139186295503215
2012-2015,17185,Wabash County,ILLINOIS,0,3.1335149863760217,-52.38095238095238,0,0,-46.73640167364017,4,1,-48.63098942128189
2012-2015,17187,Warren County,ILLINOIS,0,12.583892617449665,-37.5,1,0,-33.93416927899687,4,0,-8.703535811423391
2012-2015,17189,Washington County,ILLINOIS,0,-3.0150753768844223,-53.84615384615385,0,0,-54.27728613569322,3,1,-14.364640883977902
2012-2015,17191,Wayne County,ILLINOIS,0,11.06612685560054,-60,-1,0,-61.01792943898207,5,2,-7.11556829035339
2012-2015,17193,White County,ILLINOIS,0,11.929307805596466,-19.047619047619047,1,0,-13.019508057675997,6,2,-6.395048994326973
2012-2015,17195,Whiteside County,ILLINOIS,0,9.418282548476455,-46.66666666666667,1,0,-48.28188701223063,4,0,-11.888544891640867
2012-2015,17197,Will County,ILLINOIS,1,-7.903225806451613,-15.384615384615383,0,2,-10.06423982869379,3,1,-11.562323745064862
2012-2015,17199,Williamson County,ILLINOIS,0,12.552891396332864,0,1,0,0.36596523330283626,6,2,2.4232633279483036
2012-2015,17201,Winnebago County,ILLINOIS,1,-2.8846153846153846,-18.181818181818183,0,0,1.4936519790888723,4,1,-0.8647313156269302
2012-2015,17203,Woodford County,ILLINOIS,1,1.1278195488721805,-44.44444444444444,0,0,-23.721436343852016,3,0,-10.75268817204301
